city,scenario,target_year,window_start,window_end,hour_index,datetime,temp_C,pressure_hPa,wind_speed_m_s,GHI_W_m2,DHI_W_m2,DNI_W_m2,relative_humidity_percent,specific_humidity_kg_kg,source_file
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,0,2050-06-08 00:00:00,30.261,1007.669,2.026,0.000,0.000,0.000,19.665,0.005316,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,1,2050-06-08 01:00:00,29.116,1007.737,1.849,0.000,0.000,0.000,21.515,0.005467,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,2,2050-06-08 02:00:00,28.090,1007.815,1.759,0.000,0.000,0.000,23.098,0.005560,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,3,2050-06-08 03:00:00,27.074,1007.995,1.760,0.000,0.000,0.000,24.837,0.005654,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,4,2050-06-08 04:00:00,26.083,1008.368,1.857,0.000,0.000,0.000,26.519,0.005721,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,5,2050-06-08 05:00:00,25.560,1008.725,1.955,0.000,0.000,0.000,27.408,0.005739,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,6,2050-06-08 06:00:00,25.610,1009.406,2.140,84.344,23.012,286.637,27.384,0.005739,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,7,2050-06-08 07:00:00,27.107,1009.928,2.445,320.240,40.454,677.466,25.067,0.005702,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,8,2050-06-08 08:00:00,29.050,1010.298,2.363,501.529,31.930,784.700,22.271,0.005624,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,9,2050-06-08 09:00:00,31.080,1010.331,2.194,664.440,21.182,848.964,19.517,0.005492,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,10,2050-06-08 10:00:00,33.167,1010.140,2.144,791.535,10.148,888.042,17.026,0.005339,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,11,2050-06-08 11:00:00,34.372,1009.938,2.224,871.052,5.285,904.936,15.665,0.005250,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,12,2050-06-08 12:00:00,35.896,1009.301,2.494,899.697,3.122,912.157,14.158,0.005113,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,13,2050-06-08 13:00:00,36.992,1008.574,2.889,872.161,6.132,905.211,13.115,0.005022,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,14,2050-06-08 14:00:00,37.758,1007.815,3.143,792.268,10.865,888.061,12.418,0.004940,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,15,2050-06-08 15:00:00,38.249,1007.081,3.426,665.897,21.634,850.291,11.959,0.004878,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,16,2050-06-08 16:00:00,38.382,1006.363,3.718,503.738,32.189,787.959,11.663,0.004796,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
Phoenix,ssp245,2050,2050-06-08 00:00:00,2050-06-21 23:00:00,17,2050-06-08 17:00:00,38.270,1006.004,3.833,320.360,38.308,682.953,11.633,0.004774,forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv
