city,scenario,target_year,window_start,window_end,hour_index,datetime,temp_C,pressure_hPa,wind_speed_m_s,GHI_W_m2,DHI_W_m2,DNI_W_m2,relative_humidity_percent,specific_humidity_kg_kg,source_file
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,14,2025-07-13 14:00:00,41.859,1009.455,3.579,802.646,81.156,823.881,20.682,0.008930,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,15,2025-07-13 15:00:00,42.360,1008.598,3.899,674.503,79.528,790.531,19.834,0.008799,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,16,2025-07-13 16:00:00,42.468,1007.810,4.248,509.832,79.220,727.129,19.602,0.008715,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,17,2025-07-13 17:00:00,42.375,1007.444,4.396,321.368,72.945,612.793,19.687,0.008689,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,18,2025-07-13 18:00:00,41.786,1007.276,4.596,136.721,59.357,377.533,20.322,0.008669,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,19,2025-07-13 19:00:00,40.807,1007.528,4.481,0.000,0.000,0.000,21.765,0.008774,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,20,2025-07-13 20:00:00,39.513,1008.017,3.947,0.000,0.000,0.000,23.869,0.008948,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,21,2025-07-13 21:00:00,38.286,1008.698,3.567,0.000,0.000,0.000,26.258,0.009241,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,22,2025-07-13 22:00:00,37.102,1009.268,3.380,0.000,0.000,0.000,28.637,0.009499,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,23,2025-07-13 23:00:00,36.406,1009.486,3.277,0.000,0.000,0.000,29.965,0.009593,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,24,2025-07-14 00:00:00,36.333,1008.896,2.769,0.000,0.000,0.000,31.584,0.009693,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,25,2025-07-14 01:00:00,35.533,1008.949,2.499,0.000,0.000,0.000,33.319,0.009844,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,26,2025-07-14 02:00:00,34.819,1008.995,2.348,0.000,0.000,0.000,34.796,0.009918,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,27,2025-07-14 03:00:00,34.090,1009.152,2.171,0.000,0.000,0.000,36.636,0.010076,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,28,2025-07-14 04:00:00,33.381,1009.489,2.058,0.000,0.000,0.000,38.295,0.010181,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,29,2025-07-14 05:00:00,33.013,1009.837,2.035,0.000,0.000,0.000,39.172,0.010215,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,30,2025-07-14 06:00:00,32.858,1010.518,2.134,39.202,25.500,67.308,39.751,0.010286,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,31,2025-07-14 07:00:00,33.812,1011.050,2.367,276.741,77.136,493.757,37.758,0.010255,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,32,2025-07-14 08:00:00,35.215,1011.442,2.555,466.497,86.153,643.270,34.753,0.010150,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,33,2025-07-14 09:00:00,36.822,1011.507,2.463,638.390,89.859,729.570,31.195,0.009906,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,34,2025-07-14 10:00:00,38.503,1011.359,2.333,773.534,86.730,784.848,27.755,0.009613,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,35,2025-07-14 11:00:00,39.546,1011.129,2.362,863.907,82.496,820.345,25.857,0.009472,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,36,2025-07-14 12:00:00,40.929,1010.424,2.603,897.622,79.867,835.329,23.432,0.009240,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,37,2025-07-14 13:00:00,41.980,1009.610,2.885,878.164,79.405,838.558,21.696,0.009061,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,38,2025-07-14 14:00:00,42.808,1008.735,3.249,802.991,81.442,824.554,20.379,0.008909,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,39,2025-07-14 15:00:00,43.309,1007.878,3.541,674.771,79.901,791.203,19.532,0.008778,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,40,2025-07-14 16:00:00,43.417,1007.090,3.858,510.014,79.689,727.802,19.300,0.008694,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,41,2025-07-14 17:00:00,43.325,1006.724,3.992,321.485,73.487,613.466,19.385,0.008668,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,42,2025-07-14 18:00:00,42.735,1006.556,4.175,136.863,59.871,378.205,20.020,0.008648,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,43,2025-07-14 19:00:00,41.757,1006.808,4.070,0.000,0.000,0.000,21.463,0.008753,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,44,2025-07-14 20:00:00,40.463,1007.297,3.585,0.000,0.000,0.000,23.567,0.008927,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,45,2025-07-14 21:00:00,39.235,1007.978,3.239,0.000,0.000,0.000,25.956,0.009220,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,46,2025-07-14 22:00:00,38.051,1008.548,3.068,0.000,0.000,0.000,28.335,0.009478,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,47,2025-07-14 23:00:00,37.356,1008.765,2.975,0.000,0.000,0.000,29.663,0.009572,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,48,2025-07-15 00:00:00,36.985,1007.535,2.553,0.000,0.000,0.000,31.806,0.009709,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,49,2025-07-15 01:00:00,36.185,1007.588,2.305,0.000,0.000,0.000,33.541,0.009860,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,50,2025-07-15 02:00:00,35.471,1007.634,2.166,0.000,0.000,0.000,35.018,0.009934,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,51,2025-07-15 03:00:00,34.742,1007.791,2.003,0.000,0.000,0.000,36.858,0.010091,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,52,2025-07-15 04:00:00,34.033,1008.128,1.898,0.000,0.000,0.000,38.517,0.010196,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,53,2025-07-15 05:00:00,33.665,1008.476,1.878,0.000,0.000,0.000,39.394,0.010231,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,54,2025-07-15 06:00:00,33.510,1009.157,1.969,38.876,25.369,66.813,39.973,0.010302,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,55,2025-07-15 07:00:00,34.464,1009.689,2.184,276.136,77.317,493.262,37.980,0.010270,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,56,2025-07-15 08:00:00,35.867,1010.081,2.356,465.826,86.407,642.775,34.975,0.010166,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,57,2025-07-15 09:00:00,37.474,1010.147,2.272,637.701,90.133,729.075,31.417,0.009922,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,58,2025-07-15 10:00:00,39.155,1009.998,2.152,772.844,87.005,784.353,27.977,0.009629,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,59,2025-07-15 11:00:00,40.198,1009.768,2.179,863.221,82.767,819.850,26.079,0.009488,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,60,2025-07-15 12:00:00,41.581,1009.063,2.401,896.936,80.137,834.834,23.654,0.009256,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,61,2025-07-15 13:00:00,42.632,1008.250,2.660,877.473,79.681,838.063,21.918,0.009076,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,62,2025-07-15 14:00:00,43.460,1007.375,2.996,802.289,81.731,824.059,20.602,0.008925,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,63,2025-07-15 15:00:00,43.961,1006.518,3.264,674.058,80.201,790.709,19.754,0.008793,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,64,2025-07-15 16:00:00,44.069,1005.729,3.556,509.303,79.987,727.307,19.522,0.008710,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,65,2025-07-15 17:00:00,43.977,1005.363,3.680,320.812,73.743,612.971,19.607,0.008684,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,66,2025-07-15 18:00:00,43.387,1005.195,3.847,136.330,59.970,377.711,20.242,0.008663,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,67,2025-07-15 19:00:00,42.409,1005.447,3.751,0.000,0.000,0.000,21.685,0.008769,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,68,2025-07-15 20:00:00,41.115,1005.936,3.304,0.000,0.000,0.000,23.789,0.008942,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,69,2025-07-15 21:00:00,39.887,1006.618,2.986,0.000,0.000,0.000,26.178,0.009236,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,70,2025-07-15 22:00:00,38.703,1007.187,2.829,0.000,0.000,0.000,28.557,0.009493,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,71,2025-07-15 23:00:00,38.008,1007.405,2.743,0.000,0.000,0.000,29.885,0.009587,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,72,2025-07-16 00:00:00,37.297,1007.337,2.686,0.000,0.000,0.000,32.577,0.009762,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,73,2025-07-16 01:00:00,36.498,1007.390,2.426,0.000,0.000,0.000,34.311,0.009913,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,74,2025-07-16 02:00:00,35.784,1007.436,2.281,0.000,0.000,0.000,35.788,0.009987,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,75,2025-07-16 03:00:00,35.055,1007.593,2.110,0.000,0.000,0.000,37.629,0.010145,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,76,2025-07-16 04:00:00,34.346,1007.930,2.001,0.000,0.000,0.000,39.287,0.010250,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,77,2025-07-16 05:00:00,33.978,1008.278,1.979,0.000,0.000,0.000,40.164,0.010284,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,78,2025-07-16 06:00:00,33.823,1008.959,2.075,37.857,24.792,65.097,40.744,0.010355,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,79,2025-07-16 07:00:00,34.777,1009.491,2.299,274.710,77.193,491.546,38.750,0.010324,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,80,2025-07-16 08:00:00,36.180,1009.883,2.480,464.224,86.479,641.060,35.745,0.010219,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,81,2025-07-16 09:00:00,37.787,1009.949,2.392,635.989,90.328,727.359,32.187,0.009975,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,82,2025-07-16 10:00:00,39.468,1009.800,2.266,771.062,87.279,782.637,28.748,0.009682,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,83,2025-07-16 11:00:00,40.511,1009.570,2.294,861.397,83.087,818.134,26.849,0.009541,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,84,2025-07-16 12:00:00,41.894,1008.865,2.526,895.098,80.473,833.119,24.425,0.009309,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,85,2025-07-16 13:00:00,42.945,1008.052,2.798,875.644,80.007,836.347,22.689,0.009130,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,86,2025-07-16 14:00:00,43.773,1007.176,3.149,800.493,82.020,822.343,21.372,0.008978,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,87,2025-07-16 15:00:00,44.274,1006.320,3.429,672.321,80.423,788.993,20.524,0.008847,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,88,2025-07-16 16:00:00,44.382,1005.531,3.735,507.660,80.105,725.591,20.293,0.008763,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,89,2025-07-16 17:00:00,44.289,1005.165,3.864,319.316,73.697,611.255,20.377,0.008737,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,90,2025-07-16 18:00:00,43.700,1004.997,4.040,135.096,59.634,375.995,21.012,0.008717,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,91,2025-07-16 19:00:00,42.722,1005.249,3.939,0.000,0.000,0.000,22.455,0.008822,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,92,2025-07-16 20:00:00,41.427,1005.738,3.471,0.000,0.000,0.000,24.559,0.008996,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,93,2025-07-16 21:00:00,40.200,1006.419,3.138,0.000,0.000,0.000,26.948,0.009289,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,94,2025-07-16 22:00:00,39.016,1006.989,2.974,0.000,0.000,0.000,29.328,0.009547,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,95,2025-07-16 23:00:00,38.321,1007.207,2.884,0.000,0.000,0.000,30.655,0.009641,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,96,2025-07-17 00:00:00,37.044,1005.992,3.024,0.000,0.000,0.000,33.130,0.009801,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,97,2025-07-17 01:00:00,36.245,1006.044,2.733,0.000,0.000,0.000,34.865,0.009952,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,98,2025-07-17 02:00:00,35.531,1006.090,2.570,0.000,0.000,0.000,36.342,0.010026,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,99,2025-07-17 03:00:00,34.802,1006.248,2.378,0.000,0.000,0.000,38.183,0.010183,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,100,2025-07-17 04:00:00,34.093,1006.585,2.256,0.000,0.000,0.000,39.841,0.010288,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,101,2025-07-17 05:00:00,33.725,1006.933,2.232,0.000,0.000,0.000,40.718,0.010323,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,102,2025-07-17 06:00:00,33.570,1007.613,2.339,37.112,24.392,63.864,41.297,0.010394,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,103,2025-07-17 07:00:00,34.524,1008.146,2.590,273.594,77.205,490.313,39.304,0.010362,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,104,2025-07-17 08:00:00,35.927,1008.538,2.793,462.973,86.642,639.827,36.299,0.010257,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,105,2025-07-17 09:00:00,37.534,1008.603,2.694,634.664,90.574,726.126,32.741,0.010013,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,106,2025-07-17 10:00:00,39.215,1008.455,2.553,769.694,87.572,781.404,29.301,0.009721,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,107,2025-07-17 11:00:00,40.258,1008.225,2.585,860.007,83.405,816.902,27.403,0.009580,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,108,2025-07-17 12:00:00,41.641,1007.519,2.845,893.700,80.800,831.886,24.979,0.009348,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,109,2025-07-17 13:00:00,42.692,1006.706,3.149,874.247,80.332,835.114,23.242,0.009168,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,110,2025-07-17 14:00:00,43.520,1005.831,3.543,799.112,82.328,821.110,21.926,0.009017,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,111,2025-07-17 15:00:00,44.021,1004.974,3.858,670.971,80.698,787.760,21.078,0.008885,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,112,2025-07-17 16:00:00,44.129,1004.185,4.200,506.366,80.316,724.358,20.846,0.008801,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
Phoenix,ssp585,2025,2025-07-13 00:00:00,2025-07-26 23:00:00,113,2025-07-17 17:00:00,44.036,1003.820,4.345,318.128,73.791,610.022,20.931,0.008776,forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv
