city,scenario,target_year,window_start,window_end,hour_index,datetime,temp_C,pressure_hPa,wind_speed_m_s,GHI_W_m2,DHI_W_m2,DNI_W_m2,relative_humidity_percent,specific_humidity_kg_kg,source_file
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,0,2080-06-03 00:00:00,28.961,1008.280,4.658,0.000,0.000,0.000,84.928,0.018906,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,1,2080-06-03 01:00:00,28.795,1008.132,4.451,0.000,0.000,0.000,85.644,0.018895,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,2,2080-06-03 02:00:00,28.387,1007.419,2.682,0.000,0.000,0.000,88.150,0.019010,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,3,2080-06-03 03:00:00,28.469,1007.323,4.006,0.000,0.000,0.000,87.425,0.018953,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,4,2080-06-03 04:00:00,28.331,1007.275,3.991,0.000,0.000,0.000,87.915,0.018914,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,5,2080-06-03 05:00:00,27.973,1007.172,2.465,0.000,0.000,0.000,89.863,0.018934,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,6,2080-06-03 06:00:00,28.135,1007.322,3.764,11.371,11.068,2.025,88.682,0.018869,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,7,2080-06-03 07:00:00,28.500,1007.508,4.046,168.245,155.568,34.276,87.563,0.019029,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,8,2080-06-03 08:00:00,29.198,1008.193,3.418,325.383,296.240,50.694,85.032,0.019209,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,9,2080-06-03 09:00:00,30.021,1008.272,5.488,458.686,395.852,83.675,80.395,0.019019,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,10,2080-06-03 10:00:00,30.851,1008.359,5.967,598.647,472.751,142.089,76.357,0.018909,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,11,2080-06-03 11:00:00,31.649,1008.275,4.655,654.322,532.452,125.515,73.035,0.018872,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,12,2080-06-03 12:00:00,32.067,1008.143,6.769,673.921,553.510,120.420,70.868,0.018713,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,13,2080-06-03 13:00:00,32.361,1007.903,6.841,656.578,556.220,103.359,69.757,0.018678,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,14,2080-06-03 14:00:00,32.546,1006.777,4.857,581.622,498.087,94.280,69.155,0.018669,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,15,2080-06-03 15:00:00,32.573,1006.522,6.942,473.783,405.056,91.522,68.898,0.018604,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,16,2080-06-03 16:00:00,32.350,1006.317,7.072,335.448,302.174,57.880,69.580,0.018549,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,17,2080-06-03 17:00:00,31.798,1005.692,4.761,200.591,189.988,28.668,72.482,0.018769,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,18,2080-06-03 18:00:00,31.451,1005.748,6.612,67.851,67.667,1.224,73.476,0.018694,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,19,2080-06-03 19:00:00,30.732,1005.998,6.143,0.000,0.000,0.000,76.336,0.018704,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,20,2080-06-03 20:00:00,29.886,1006.951,3.730,0.000,0.000,0.000,81.018,0.018974,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,21,2080-06-03 21:00:00,29.743,1007.110,5.491,0.000,0.000,0.000,81.119,0.018869,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,22,2080-06-03 22:00:00,29.446,1007.440,5.293,0.000,0.000,0.000,82.503,0.018887,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,23,2080-06-03 23:00:00,28.974,1008.296,3.262,0.000,0.000,0.000,85.589,0.019059,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
Guangzhou,ssp245,2080,2080-06-03 00:00:00,2080-06-16 23:00:00,24,2080-06-04 00:00:00,29.657,1010.692,4.302,0.000,0.000,0.000,84.828,0.018948,forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv
